country;country_code;year_week;level;region;region_name;new_cases;tests_done;population;testing_rate;positivity_rate;testing_data_source
Italy;IT;2020-W18;national;IT;Italy;13042;396113;59641488;664,1568031;3,292494818;TESSy
Italy;IT;2020-W19;national;IT;Italy;8353;412140;59641488;691,0290367;2,026738487;TESSy
Italy;IT;2020-W20;national;IT;Italy;6365;439048;59641488;736,145282;1,449727592;TESSy
Italy;IT;2020-W21;national;IT;Italy;4423;442052;59641488;741,1820443;1,00056102;TESSy
Italy;IT;2020-W22;national;IT;Italy;3161;92915;59641488;155,789205;3,402034117;TESSy
Italy;IT;2020-W23;national;IT;Italy;1979;357796;59641488;599,9112564;0,553108475;Country GitHub
Italy;IT;2020-W24;national;IT;Italy;1991;384183;59641488;644,1539487;0,518242608;Country GitHub
Italy;IT;2020-W25;national;IT;Italy;1510;363652;59641488;609,7299249;0,415232145;Country GitHub
Italy;IT;2020-W26;national;IT;Italy;1811;330249;59641488;553,7236093;0,548374106;Country GitHub
Italy;IT;2020-W27;national;IT;Italy;1301;323669;59641488;542,6910207;0,401953848;Country GitHub
Italy;IT;2020-W28;national;IT;Italy;1450;300523;59641488;503,8824652;0,482492189;Country GitHub
Italy;IT;2020-W29;national;IT;Italy;1373;299238;59641488;501,7279247;0,4588321;Country GitHub
Italy;IT;2020-W30;national;IT;Italy;1684;322523;59641488;540,7695395;0,522133305;Country GitHub
Italy;IT;2020-W31;national;IT;Italy;1952;356193;59641488;597,22353;0,548017507;Country GitHub
Italy;IT;2020-W32;national;IT;Italy;2496;333079;59641488;558,4686284;0,749371771;Country GitHub
Italy;IT;2020-W33;national;IT;Italy;3349;307573;59641488;515,7030958;1,088847201;Country GitHub
Italy;IT;2020-W34;national;IT;Italy;5430;450220;59641488;754,877209;1,206077029;Country GitHub
Italy;IT;2020-W35;national;IT;Italy;8873;578704;59641488;970,3044297;1,533253615;Country GitHub
Italy;IT;2020-W36;national;IT;Italy;9416;632916;59641488;1061,200888;1,487717169;Country GitHub
Italy;IT;2020-W37;national;IT;Italy;10119;598861;59641488;1004,101373;1,689707628;Country GitHub
Italy;IT;2020-W38;national;IT;Italy;10403;614696;59641488;1030,651683;1,692381275;TESSy
Italy;IT;2020-W39;national;IT;Italy;11714;654250;59641488;1096,97129;1,790447077;TESSy
Italy;IT;2020-W40;national;IT;Italy;15459;697041;59641488;1168,718326;2,217803544;TESSy
Italy;IT;2020-W41;national;IT;Italy;29621;780608;59641488;1308,833878;3,794606256;TESSy
Italy;IT;2020-W42;national;IT;Italy;59291;975869;59641488;1636,225106;6,075713031;TESSy
Italy;IT;2020-W43;national;IT;Italy;111541;1113420;59641488;1866,854831;10,01787286;TESSy
Italy;IT;2020-W44;national;IT;Italy;183553;1313916;59641488;2203,023506;13,96991893;TESSy
Italy;IT;2020-W45;national;IT;Italy;225769;1406795;59641488;2358,75235;16,04846477;TESSy
Italy;IT;2020-W46;national;IT;Italy;243425;1503673;59641488;2521,186259;16,18869262;TESSy
Italy;IT;2020-W47;national;IT;Italy;230339;1510190;59641488;2532,113216;15,25231924;TESSy
Italy;IT;2020-W48;national;IT;Italy;176310;1425999;59641488;2390,951413;12,36396379;TESSy
Italy;IT;2020-W49;national;IT;Italy;143700;1317771;59641488;2209,487127;10,90477784;TESSy
Italy;IT;2020-W50;national;IT;Italy;114834;1090062;59641488;1827,690818;10,53463014;TESSy
Italy;IT;2020-W51;national;IT;Italy;109473;1146229;59641488;1921,865196;9,550709326;TESSy
Italy;IT;2020-W52;national;IT;Italy;94511;917012;59641488;1537,540445;10,3064082;TESSy
Italy;IT;2020-W53;national;IT;Italy;107750;880142;59641488;1475,721062;12,24234271;TESSy
Italy;IT;2021-W01;national;IT;Italy;121045;965114;59641488;1618,192356;12,54204167;TESSy
Italy;IT;2021-W02;national;IT;Italy;104786;1315299;59641488;2205,342362;7,966705669;TESSy
Italy;IT;2021-W03;national;IT;Italy;85536;1511132;59641488;2533,692654;5,660392342;TESSy
Italy;IT;2021-W04;national;IT;Italy;86219;1732691;59641488;2905,177349;4,976017074;TESSy
Italy;IT;2021-W05;national;IT;Italy;83706;1696000;59641488;2843,658093;4,935495283;TESSy
Italy;IT;2021-W06;national;IT;Italy;85141;1805855;59641488;3027,850345;4,71471962;TESSy
Italy;IT;2021-W07;national;IT;Italy;87367;1890358;59641488;3169,535274;4,621717156;TESSy
Italy;IT;2021-W08;national;IT;Italy;116019;2073948;59641488;3477,357909;5,594113256;TESSy
Italy;IT;2021-W09;national;IT;Italy;142221;2209958;59641488;3705,403862;6,435461669;TESSy
Italy;IT;2021-W10;national;IT;Italy;155656;2280459;59641488;3823,611845;6,825643434;TESSy
Italy;IT;2020-W38;subnational;ITC1;Piemonte;627;30261;4356406;694,6322267;2,071973828;TESSy
Italy;IT;2020-W39;subnational;ITC1;Piemonte;752;36311;4356406;833,5081716;2,070997769;TESSy
Italy;IT;2020-W40;subnational;ITC1;Piemonte;1339;39536;4356406;907,5370845;3,386786726;TESSy
Italy;IT;2020-W41;subnational;ITC1;Piemonte;2971;48876;4356406;1121,933998;6,078648007;TESSy
Italy;IT;2020-W42;subnational;ITC1;Piemonte;6777;66171;4356406;1518,935563;10,24164664;TESSy
Italy;IT;2020-W43;subnational;ITC1;Piemonte;13299;84927;4356406;1949,473947;15,65933095;TESSy
Italy;IT;2020-W44;subnational;ITC1;Piemonte;15045;95175;4356406;2184,71373;15,80772262;TESSy
Italy;IT;2020-W45;subnational;ITC1;Piemonte;25992;110181;4356406;2529,171983;23,59027419;TESSy
Italy;IT;2020-W46;subnational;ITC1;Piemonte;28286;123532;4356406;2835,640204;22,89771071;TESSy
Italy;IT;2020-W47;subnational;ITC1;Piemonte;22364;145671;4356406;3343,834344;15,3524037;TESSy
Italy;IT;2020-W48;subnational;ITC1;Piemonte;16211;127755;4356406;2932,577909;12,68913154;TESSy
Italy;IT;2020-W49;subnational;ITC1;Piemonte;11183;118698;4356406;2724,677177;9,421388734;TESSy
Italy;IT;2020-W50;subnational;ITC1;Piemonte;7367;92324;4356406;2119,269875;7,979506954;TESSy
Italy;IT;2020-W51;subnational;ITC1;Piemonte;3902;86902;4356406;1994,809483;4,490115302;TESSy
Italy;IT;2020-W52;subnational;ITC1;Piemonte;4607;42810;4356406;982,6907777;10,76150432;TESSy
Italy;IT;2020-W53;subnational;ITC1;Piemonte;5931;40002;4356406;918,2339754;14,82675866;TESSy
Italy;IT;2021-W01;subnational;ITC1;Piemonte;7065;45452;4356406;1043,337099;15,54387046;TESSy
Italy;IT;2021-W02;subnational;ITC1;Piemonte;5624;79038;4356406;1814,293709;7,115564665;TESSy
Italy;IT;2021-W03;subnational;ITC1;Piemonte;5082;112281;4356406;2577,376856;4,526144227;TESSy
Italy;IT;2021-W04;subnational;ITC1;Piemonte;5334;129657;4356406;2976,237752;4,113931373;TESSy
Italy;IT;2021-W05;subnational;ITC1;Piemonte;5151;113302;4356406;2600,813606;4,546256906;TESSy
Italy;IT;2021-W06;subnational;ITC1;Piemonte;5082;123661;4356406;2838,601361;4,109622274;TESSy
Italy;IT;2021-W07;subnational;ITC1;Piemonte;5744;125828;4356406;2888,344199;4,564961694;TESSy
Italy;IT;2021-W08;subnational;ITC1;Piemonte;8701;138055;4356406;3169,011336;6,302560574;TESSy
Italy;IT;2021-W09;subnational;ITC1;Piemonte;12146;155968;4356406;3580,198907;7,787494871;TESSy
Italy;IT;2021-W10;subnational;ITC1;Piemonte;14786;169195;4356406;3883,820746;8,739028931;TESSy
Italy;IT;2020-W38;subnational;ITC2;Valle D'aosta/vallee D'aoste;16;1102;125666;876,9277291;1,451905626;TESSy
Italy;IT;2020-W39;subnational;ITC2;Valle D'aosta/vallee D'aoste;26;1071;125666;852,2591632;2,427637722;TESSy
Italy;IT;2020-W40;subnational;ITC2;Valle D'aosta/vallee D'aoste;43;1180;125666;938,9970239;3,644067797;TESSy
Italy;IT;2020-W41;subnational;ITC2;Valle D'aosta/vallee D'aoste;178;1431;125666;1138,732831;12,43885395;TESSy
Italy;IT;2020-W42;subnational;ITC2;Valle D'aosta/vallee D'aoste;492;2126;125666;1691,786163;23,1420508;TESSy
Italy;IT;2020-W43;subnational;ITC2;Valle D'aosta/vallee D'aoste;705;4427;125666;3522,83036;15,92500565;TESSy
Italy;IT;2020-W44;subnational;ITC2;Valle D'aosta/vallee D'aoste;771;3839;125666;3054,923368;20,08335504;TESSy
Italy;IT;2020-W45;subnational;ITC2;Valle D'aosta/vallee D'aoste;839;3658;125666;2910,890774;22,93603062;TESSy
Italy;IT;2020-W46;subnational;ITC2;Valle D'aosta/vallee D'aoste;1009;4907;125666;3904,795251;20,56246179;TESSy
Italy;IT;2020-W47;subnational;ITC2;Valle D'aosta/vallee D'aoste;754;4611;125666;3669,250235;16,35220126;TESSy
Italy;IT;2020-W48;subnational;ITC2;Valle D'aosta/vallee D'aoste;411;5019;125666;3993,920392;8,188882247;TESSy
Italy;IT;2020-W49;subnational;ITC2;Valle D'aosta/vallee D'aoste;238;2795;125666;2224,14973;8,515205725;TESSy
Italy;IT;2020-W50;subnational;ITC2;Valle D'aosta/vallee D'aoste;137;2083;125666;1657,568475;6,577052328;TESSy
Italy;IT;2020-W51;subnational;ITC2;Valle D'aosta/vallee D'aoste;155;1960;125666;1559,689972;7,908163265;TESSy
Italy;IT;2020-W52;subnational;ITC2;Valle D'aosta/vallee D'aoste;202;1597;125666;1270,829023;12,64871634;TESSy
Italy;IT;2020-W53;subnational;ITC2;Valle D'aosta/vallee D'aoste;117;1756;125666;1397,354893;6,662870159;TESSy
Italy;IT;2021-W01;subnational;ITC2;Valle D'aosta/vallee D'aoste;173;1537;125666;1223,083412;11,25569291;TESSy
Italy;IT;2021-W02;subnational;ITC2;Valle D'aosta/vallee D'aoste;118;1638;125666;1303,455191;7,203907204;TESSy
Italy;IT;2021-W03;subnational;ITC2;Valle D'aosta/vallee D'aoste;95;1604;125666;1276,399344;5,922693267;TESSy
Italy;IT;2021-W04;subnational;ITC2;Valle D'aosta/vallee D'aoste;55;1780;125666;1416,453138;3,08988764;TESSy
Italy;IT;2021-W05;subnational;ITC2;Valle D'aosta/vallee D'aoste;56;1683;125666;1339,264399;3,327391563;TESSy
Italy;IT;2021-W06;subnational;ITC2;Valle D'aosta/vallee D'aoste;62;1963;125666;1562,077252;3,158430973;TESSy
Italy;IT;2021-W07;subnational;ITC2;Valle D'aosta/vallee D'aoste;60;1881;125666;1496,824917;3,189792663;TESSy
Italy;IT;2021-W08;subnational;ITC2;Valle D'aosta/vallee D'aoste;79;1961;125666;1560,485732;4,028556859;TESSy
Italy;IT;2021-W09;subnational;ITC2;Valle D'aosta/vallee D'aoste;94;2707;125666;2154,122834;3,472478759;TESSy
Italy;IT;2021-W10;subnational;ITC2;Valle D'aosta/vallee D'aoste;190;3176;125666;2527,334363;5,982367758;TESSy
Italy;IT;2020-W38;subnational;ITC3;Liguria;603;17740;1550640;1144,04375;3,399098083;TESSy
Italy;IT;2020-W39;subnational;ITC3;Liguria;623;18429;1550640;1188,477016;3,380541538;TESSy
Italy;IT;2020-W40;subnational;ITC3;Liguria;862;21566;1550640;1390,780581;3,997032366;TESSy
Italy;IT;2020-W41;subnational;ITC3;Liguria;1756;23326;1550640;1504,282103;7,528080254;TESSy
Italy;IT;2020-W42;subnational;ITC3;Liguria;3443;28947;1550640;1866,777589;11,89415138;TESSy
Italy;IT;2020-W43;subnational;ITC3;Liguria;5252;33327;1550640;2149,241603;15,75899421;TESSy
Italy;IT;2020-W44;subnational;ITC3;Liguria;5346;37950;1550640;2447,376567;14,08695652;TESSy
Italy;IT;2020-W45;subnational;ITC3;Liguria;7025;38451;1550640;2479,685807;18,27000598;TESSy
Italy;IT;2020-W46;subnational;ITC3;Liguria;6774;41176;1550640;2655,419698;16,45133087;TESSy
Italy;IT;2020-W47;subnational;ITC3;Liguria;4670;37419;1550640;2413,132642;12,48029076;TESSy
Italy;IT;2020-W48;subnational;ITC3;Liguria;3272;33519;1550640;2161,623588;9,761627734;TESSy
Italy;IT;2020-W49;subnational;ITC3;Liguria;2223;27543;1550640;1776,234329;8,071016229;TESSy
Italy;IT;2020-W50;subnational;ITC3;Liguria;1934;23357;1550640;1506,281277;8,280172967;TESSy
Italy;IT;2020-W51;subnational;ITC3;Liguria;1913;26372;1550640;1700,717123;7,253905658;TESSy
Italy;IT;2020-W52;subnational;ITC3;Liguria;1523;19666;1550640;1268,250529;7,744330316;TESSy
Italy;IT;2020-W53;subnational;ITC3;Liguria;2232;22723;1550640;1465,394934;9,822646658;TESSy
Italy;IT;2021-W01;subnational;ITC3;Liguria;2491;24780;1550640;1598,049837;10,05246166;TESSy
Italy;IT;2021-W02;subnational;ITC3;Liguria;2026;31927;1550640;2058,956302;6,345726188;TESSy
Italy;IT;2021-W03;subnational;ITC3;Liguria;1831;37528;1550640;2420,161998;4,879023662;TESSy
Italy;IT;2021-W04;subnational;ITC3;Liguria;1960;45137;1550640;2910,862612;4,342335556;TESSy
Italy;IT;2021-W05;subnational;ITC3;Liguria;2152;40731;1550640;2626,72187;5,283445042;TESSy
Italy;IT;2021-W06;subnational;ITC3;Liguria;2040;41220;1550640;2658,257236;4,949053857;TESSy
Italy;IT;2021-W07;subnational;ITC3;Liguria;1901;44185;1550640;2849,468607;4,302365056;TESSy
Italy;IT;2021-W08;subnational;ITC3;Liguria;2377;45307;1550640;2921,825827;5,246429911;TESSy
Italy;IT;2021-W09;subnational;ITC3;Liguria;2328;46481;1550640;2997,536501;5,008498096;TESSy
Italy;IT;2021-W10;subnational;ITC3;Liguria;2271;45135;1550640;2910,733633;5,031571951;TESSy
Italy;IT;2020-W38;subnational;ITC4;Lombardia;1390;120343;10060574;1196,184234;1,155031867;TESSy
Italy;IT;2020-W39;subnational;ITC4;Lombardia;1496;125080;10060574;1243,269022;1,196034538;TESSy
Italy;IT;2020-W40;subnational;ITC4;Lombardia;2140;118716;10060574;1180,012194;1,802621382;TESSy
Italy;IT;2020-W41;subnational;ITC4;Lombardia;6134;131856;10060574;1310,621044;4,652044655;TESSy
Italy;IT;2020-W42;subnational;ITC4;Lombardia;15679;183296;10060574;1821,923878;8,553923708;TESSy
Italy;IT;2020-W43;subnational;ITC4;Lombardia;32489;213431;10060574;2121,459471;15,22224981;TESSy
Italy;IT;2020-W44;subnational;ITC4;Lombardia;46661;268559;10060574;2669,420254;17,37458063;TESSy
Italy;IT;2020-W45;subnational;ITC4;Lombardia;55902;272372;10060574;2707,320676;20,52413611;TESSy
Italy;IT;2020-W46;subnational;ITC4;Lombardia;59377;293848;10060574;2920,787621;20,20670551;TESSy
Italy;IT;2020-W47;subnational;ITC4;Lombardia;51991;248357;10060574;2468,616602;20,9339781;TESSy
Italy;IT;2020-W48;subnational;ITC4;Lombardia;30892;256840;10060574;2552,935846;12,02772154;TESSy
Italy;IT;2020-W49;subnational;ITC4;Lombardia;22880;223641;10060574;2222,944735;10,23068221;TESSy
Italy;IT;2020-W50;subnational;ITC4;Lombardia;13936;158984;10060574;1580,267687;8,765661953;TESSy
Italy;IT;2020-W51;subnational;ITC4;Lombardia;15561;191496;10060574;1903,430162;8,126018298;TESSy
Italy;IT;2020-W52;subnational;ITC4;Lombardia;12360;155926;10060574;1549,871807;7,926837089;TESSy
Italy;IT;2020-W53;subnational;ITC4;Lombardia;13405;124263;10060574;1235,148213;10,78760371;TESSy
Italy;IT;2021-W01;subnational;ITC4;Lombardia;16313;138017;10060574;1371,860095;11,81955846;TESSy
Italy;IT;2021-W02;subnational;ITC4;Lombardia;13109;184160;10060574;1830,511857;7,118266725;TESSy
Italy;IT;2021-W03;subnational;ITC4;Lombardia;11403;182638;10060574;1815,383496;6,243498067;TESSy
Italy;IT;2021-W04;subnational;ITC4;Lombardia;12389;227415;10060574;2260,457505;5,447749709;TESSy
Italy;IT;2021-W05;subnational;ITC4;Lombardia;11233;214267;10060574;2129,769136;5,242524514;TESSy
Italy;IT;2021-W06;subnational;ITC4;Lombardia;13643;231383;10060574;2299,898594;5,896284515;TESSy
Italy;IT;2021-W07;subnational;ITC4;Lombardia;16748;253964;10060574;2524,349008;6,59463546;TESSy
Italy;IT;2021-W08;subnational;ITC4;Lombardia;24445;284602;10060574;2828,884316;8,589187708;TESSy
Italy;IT;2021-W09;subnational;ITC4;Lombardia;31062;330047;10060574;3280,598105;9,411386863;TESSy
Italy;IT;2021-W10;subnational;ITC4;Lombardia;32945;353717;10060574;3515,872951;9,313943067;TESSy
Italy;IT;2020-W38;subnational;ITF1;Abruzzo;243;6252;1311580;476,676985;3,886756238;TESSy
Italy;IT;2020-W39;subnational;ITF1;Abruzzo;120;14331;1311580;1092,651611;0,837345614;TESSy
Italy;IT;2020-W40;subnational;ITF1;Abruzzo;258;11899;1311580;907,2263987;2,168249433;TESSy
Italy;IT;2020-W41;subnational;ITF1;Abruzzo;665;15084;1311580;1150,063282;4,408644922;TESSy
Italy;IT;2020-W42;subnational;ITF1;Abruzzo;1214;21341;1311580;1627,121487;5,688580666;TESSy
Italy;IT;2020-W43;subnational;ITF1;Abruzzo;2225;22092;1311580;1684,380671;10,0715191;TESSy
Italy;IT;2020-W44;subnational;ITF1;Abruzzo;2760;24204;1311580;1845,407829;11,40307387;TESSy
Italy;IT;2020-W45;subnational;ITF1;Abruzzo;3624;24071;1311580;1835,267387;15,05546093;TESSy
Italy;IT;2020-W46;subnational;ITF1;Abruzzo;4680;29225;1311580;2228,228549;16,01368691;TESSy
Italy;IT;2020-W47;subnational;ITF1;Abruzzo;4465;31564;1311580;2406,563077;14,14586237;TESSy
Italy;IT;2020-W48;subnational;ITF1;Abruzzo;3736;31584;1311580;2408,087955;11,82877406;TESSy
Italy;IT;2020-W49;subnational;ITF1;Abruzzo;2374;30971;1311580;2361,350432;7,66523522;TESSy
Italy;IT;2020-W50;subnational;ITF1;Abruzzo;1877;25181;1311580;1919,898138;7,454032803;TESSy
Italy;IT;2020-W51;subnational;ITF1;Abruzzo;1259;24470;1311580;1865,688711;5,145075603;TESSy
Italy;IT;2020-W52;subnational;ITF1;Abruzzo;999;17959;1311580;1369,264551;5,562670527;TESSy
Italy;IT;2020-W53;subnational;ITF1;Abruzzo;1541;16086;1311580;1226,45969;9,579758796;TESSy
Italy;IT;2021-W01;subnational;ITF1;Abruzzo;1799;20245;1311580;1543,558151;8,886144727;TESSy
Italy;IT;2021-W02;subnational;ITF1;Abruzzo;1549;24268;1311580;1850,28744;6,38289105;TESSy
Italy;IT;2021-W03;subnational;ITF1;Abruzzo;1533;56943;1311580;4341,557511;2,69216585;TESSy
Italy;IT;2021-W04;subnational;ITF1;Abruzzo;2052;53144;1311580;4051,90686;3,861207286;TESSy
Italy;IT;2021-W05;subnational;ITF1;Abruzzo;2585;60522;1311580;4614,434499;4,271174119;TESSy
